host_id,host_since,name,neighbourhood,property_type,review_scores_rating_bin,room_type,zipcode,beds,number_of_reviews,price,review_scores_rating
3309174,2012-08-19 00:00:00,"Calm, Light-filled Spacious Room",Manhattan,Apartment,100.0,Private room,10003.0,1.0,1,125,100.0
3307004,2012-08-19 00:00:00,Private room close to central park.,Manhattan,Apartment,90.0,Private room,10025.0,1.0,43,79,93.0
3306459,2012-08-19 00:00:00,Sunny Apartment with Huge windows,Manhattan,Apartment,0.0,Private room,10027.0,1.0,0,80,0.0
3312204,2012-08-19 00:00:00,Upper East,Manhattan,Apartment,85.0,Private room,10028.0,1.0,131,88,87.0
3310358,2012-08-19 00:00:00,15 minutes to Manhattan,Queens,Apartment,80.0,Private room,11104.0,2.0,1,125,80.0
3317050,2012-08-20 00:00:00,Prime Williamsburg Studio,Brooklyn,Apartment,95.0,Entire home/apt,11211.0,1.0,13,185,98.0
3318161,2012-08-20 00:00:00,Loft with garden  - Williamsburg,Brooklyn,Apartment,0.0,Entire home/apt,11211.0,2.0,0,195,0.0
3317183,2012-08-20 00:00:00,Secret Garden,Brooklyn,House,85.0,Entire home/apt,11216.0,5.0,53,85,88.0
3317183,2012-08-20 00:00:00,Secret Garden Big and Comfortable,Brooklyn,House,90.0,Entire home/apt,11216.0,7.0,55,90,91.0
3323488,2012-08-20 00:00:00,Photoshoot/Video- Historic Townhome,Brooklyn,House,0.0,Entire home/apt,11216.0,3.0,0,1000,0.0
3323488,2012-08-20 00:00:00,Chic Loft & Patio near Metro/Food,Brooklyn,Loft,90.0,Entire home/apt,11216.0,3.0,33,128,90.0
3318387,2012-08-20 00:00:00,Spacious East Village 1BR,Manhattan,Apartment,95.0,Entire home/apt,10003.0,1.0,7,160,97.0
3319410,2012-08-20 00:00:00,HEART OF NYC! Sunny furn 1 br wifi,Manhattan,Apartment,80.0,Entire home/apt,10003.0,1.0,48,99,83.0
3321910,2012-08-20 00:00:00,SoHo / Village Bright Manhattan!,Manhattan,Apartment,85.0,Entire home/apt,10003.0,1.0,40,139,88.0
3317409,2012-08-20 00:00:00,Stylish and Spacious 1 bedroom Apt,Manhattan,Apartment,0.0,Entire home/apt,10011.0,1.0,0,250,0.0
3317380,2012-08-20 00:00:00,Cute studio apt in Soho/Greenwich!,Manhattan,Apartment,95.0,Entire home/apt,10012.0,1.0,11,210,95.0
3313475,2012-08-20 00:00:00,Studio + loft space in Gramercy,Manhattan,Apartment,90.0,Entire home/apt,10016.0,2.0,2,150,90.0
3312524,2012-08-20 00:00:00,SUPERBOWLSUNDAY! 3BLOCK FROM TIMESQ,Manhattan,Apartment,0.0,Entire home/apt,10018.0,1.0,0,350,0.0
3317273,2012-08-20 00:00:00,Lux NY Views Designer Decor 2BR 2BA,Manhattan,Apartment,95.0,Entire home/apt,10019.0,3.0,37,490,96.0
3323503,2012-08-20 00:00:00,2 Bedroom 1 bathroom apartment,Manhattan,Apartment,0.0,Entire home/apt,10019.0,2.0,0,265,0.0
3323503,2012-08-20 00:00:00,Hell's Kitchen 2 bed 1 bath apt,Manhattan,Apartment,100.0,Entire home/apt,10019.0,2.0,1,285,100.0
3315563,2012-08-20 00:00:00,Gorgeous Duplex Loft w Terrace View,Manhattan,Apartment,100.0,Entire home/apt,10023.0,1.0,7,300,100.0
3322859,2012-08-20 00:00:00,"Artsy,clean studio by Central Park.",Manhattan,Apartment,90.0,Entire home/apt,10065.0,1.0,5,99,92.0
3320614,2012-08-20 00:00:00,Brooklyn Loft with view of bridge,Manhattan,Apartment,0.0,Entire home/apt,11249.0,2.0,0,400,0.0
3319233,2012-08-20 00:00:00,Good Vibe East Williamsburg with AC,Brooklyn,Apartment,90.0,Private room,11211.0,1.0,19,78,93.0
3314510,2012-08-20 00:00:00,Home away from Home in Brooklyn,Brooklyn,Apartment,0.0,Private room,11221.0,2.0,0,50,0.0
3317183,2012-08-20 00:00:00,Secret Garden Cozy,Brooklyn,House,90.0,Private room,11216.0,2.0,36,70,92.0
3321610,2012-08-20 00:00:00,2 HUGE Bdrs Available -EAST VILLAGE,Manhattan,Apartment,0.0,Private room,10009.0,2.0,0,450,0.0
3321910,2012-08-20 00:00:00,SoHo Studio,Manhattan,Apartment,85.0,Private room,10012.0,1.0,3,99,87.0
3320650,2012-08-20 00:00:00,A nice quiet room in Manhattan,Manhattan,Apartment,90.0,Private room,10035.0,1.0,21,85,93.0
3323929,2012-08-20 00:00:00,Cozy room on a tree lined street,Queens,Apartment,95.0,Private room,11385.0,1.0,17,69,95.0
3318518,2012-08-20 00:00:00,Affordable & Spacious Room by Park!,Manhattan,Apartment,85.0,Shared room,10040.0,1.0,59,53,87.0
3333213,2012-08-21 00:00:00,Artsy sun drenched Greenpoint Apt.,Brooklyn,Apartment,0.0,Entire home/apt,11222.0,1.0,0,210,0.0
3334774,2012-08-21 00:00:00,Charming Studio Apt. with Garden,Brooklyn,Apartment,85.0,Entire home/apt,11238.0,1.0,5,120,88.0
3332036,2012-08-21 00:00:00,Cozy 1 bedroom in the heart of LES,Manhattan,Apartment,0.0,Entire home/apt,10002.0,1.0,0,150,0.0
3332172,2012-08-21 00:00:00,Beautiful West Village 1BR Apt,Manhattan,Apartment,90.0,Entire home/apt,10014.0,1.0,6,210,90.0
3325418,2012-08-21 00:00:00,Large apartment in Manhattan UWS,Manhattan,Apartment,0.0,Entire home/apt,10025.0,3.0,0,620,0.0
3329478,2012-08-21 00:00:00,Entire Spacious 2 Bed Apt on UWS,Manhattan,Apartment,90.0,Entire home/apt,10025.0,2.0,5,375,92.0
3332607,2012-08-21 00:00:00,Large sunny apt w/private roof deck,Manhattan,Apartment,100.0,Entire home/apt,10028.0,1.0,1,125,100.0
3330268,2012-08-21 00:00:00,Cozy NYC apt - GREAT location!,Manhattan,Apartment,90.0,Entire home/apt,10034.0,1.0,14,90,94.0
3328706,2012-08-21 00:00:00,1 BD w/ Balcony * Doorman *Elevator,Manhattan,Apartment,100.0,Entire home/apt,10075.0,1.0,1,225,100.0
3329066,2012-08-21 00:00:00,Pre-War charm 1 bdrm in Bushwick,Queens,Apartment,95.0,Entire home/apt,11207.0,1.0,5,120,95.0
3330412,2012-08-21 00:00:00,Cozy Room in Williamsburg Loft Apt,Brooklyn,Apartment,90.0,Private room,11211.0,1.0,20,84,93.0
3333954,2012-08-21 00:00:00,Kensington bright bedroom w/ view,Brooklyn,Apartment,100.0,Private room,11218.0,1.0,1,50,100.0
3327668,2012-08-21 00:00:00,"Clean Room, Central Location in NYC",Manhattan,Apartment,95.0,Private room,10002.0,1.0,113,100,97.0
3333577,2012-08-21 00:00:00,Classic NYC Pre War Sanctuary,Manhattan,Apartment,0.0,Private room,10003.0,1.0,0,130,0.0
3330459,2012-08-21 00:00:00,Great Apt Steps from Central Park,Manhattan,Apartment,95.0,Private room,10024.0,1.0,44,154,97.0
3325418,2012-08-21 00:00:00,Private Suite/Bath in Manhattan NYC,Manhattan,Apartment,95.0,Private room,10025.0,1.0,14,200,97.0
3329478,2012-08-21 00:00:00,Large UWS Apt close to Central Park,Manhattan,Apartment,90.0,Private room,10025.0,1.0,62,110,92.0
3341356,2012-08-22 00:00:00,"Big, Bright Fort Greene Apartment!",Brooklyn,Apartment,100.0,Entire home/apt,11205.0,1.0,1,100,100.0
3340305,2012-08-22 00:00:00,Lovely private studio apartment!,Brooklyn,Apartment,95.0,Entire home/apt,11217.0,2.0,12,63,95.0
3340892,2012-08-22 00:00:00,Penthouse in the sky,Brooklyn,Apartment,95.0,Entire home/apt,11222.0,1.0,63,169,97.0
3341467,2012-08-22 00:00:00,Beautiful Apartment with Backyard,Brooklyn,Apartment,0.0,Entire home/apt,11237.0,2.0,0,150,0.0
3336010,2012-08-22 00:00:00,"Modern, Sunny Duplex in Brooklyn",Brooklyn,Apartment,95.0,Entire home/apt,11238.0,1.0,27,165,97.0
3339819,2012-08-22 00:00:00,Spacious 2 bedroom in trendy hood,Brooklyn,Apartment,85.0,Entire home/apt,11238.0,2.0,3,200,87.0
3341663,2012-08-22 00:00:00,Perfect Studio apt with Roof Deck,Manhattan,Apartment,85.0,Entire home/apt,10002.0,1.0,58,170,85.0
3341257,2012-08-22 00:00:00,Downtown Loft with Private Roofdeck,Manhattan,Apartment,90.0,Entire home/apt,10003.0,2.0,2,345,94.0
3344231,2012-08-22 00:00:00,Charming Apt in East Village,Manhattan,Apartment,100.0,Entire home/apt,10003.0,2.0,3,100,100.0
3341426,2012-08-22 00:00:00,1 bedroom apt in heart of Chelsea,Manhattan,Apartment,95.0,Entire home/apt,10011.0,1.0,5,300,96.0
3339901,2012-08-22 00:00:00,Spend the Fall in NoLita!,Manhattan,Apartment,85.0,Entire home/apt,10012.0,1.0,3,240,87.0
3343457,2012-08-22 00:00:00,West Village Apartment,Manhattan,Apartment,95.0,Entire home/apt,10014.0,2.0,4,372,96.0
3342114,2012-08-22 00:00:00,Manhattan Lux 1BR in Doorman Bldg,Manhattan,Apartment,95.0,Entire home/apt,10065.0,1.0,18,279,96.0
3340474,2012-08-22 00:00:00,Tree House,Queens,Apartment,100.0,Entire home/apt,11372.0,3.0,10,104,100.0
3345679,2012-08-22 00:00:00,Sunny & Spacious Greenpoint Room,Brooklyn,Apartment,80.0,Private room,11222.0,1.0,1,68,80.0
3343457,2012-08-22 00:00:00,Bright West Village Room,Manhattan,Apartment,95.0,Private room,10014.0,1.0,10,125,98.0
3339701,2012-08-22 00:00:00,...New lower rates for low season!!,Queens,Apartment,80.0,Private room,11105.0,1.0,41,55,82.0
3339701,2012-08-22 00:00:00,.New lower rates for low season!!!,Queens,Apartment,85.0,Private room,11105.0,1.0,44,55,85.0
3339701,2012-08-22 00:00:00,"Great location, new lower rates!!!",Queens,Apartment,80.0,Private room,11105.0,1.0,48,50,83.0
3339701,2012-08-22 00:00:00,"Prime location, near everything!!!",Queens,Apartment,80.0,Private room,11105.0,1.0,41,55,81.0
3339701,2012-08-22 00:00:00,"Safe, cozy & minutes to NYC",Queens,Apartment,90.0,Private room,11105.0,1.0,59,60,90.0
3339701,2012-08-22 00:00:00,"Sunny room, 15 min to Manhattan",Queens,Apartment,60.0,Private room,11105.0,1.0,2,55,60.0
3339701,2012-08-22 00:00:00,".Safe, cozy & minutes to NYC",Queens,House,95.0,Private room,11105.0,1.0,16,55,95.0
3353720,2012-08-23 00:00:00,"Modern 1 BR Home, Brooklyn Heights",Brooklyn,Apartment,85.0,Entire home/apt,11201.0,1.0,8,260,87.0
3351261,2012-08-23 00:00:00,2nd@THROOP MANSION,Brooklyn,Apartment,85.0,Entire home/apt,11221.0,4.0,39,120,89.0
3351261,2012-08-23 00:00:00,3rd@THROOP MANSION,Brooklyn,Apartment,80.0,Entire home/apt,11221.0,4.0,27,120,83.0
3348610,2012-08-23 00:00:00,luxury 1 bedroom midtown Manhattan,Manhattan,Apartment,0.0,Entire home/apt,10001.0,2.0,0,200,0.0
3351317,2012-08-23 00:00:00,Boho Chic Rhapsody in New York City,Manhattan,Apartment,100.0,Entire home/apt,10010.0,1.0,13,290,100.0
3354900,2012-08-23 00:00:00,Cozy East Harlem Studio,Manhattan,Apartment,95.0,Entire home/apt,10029.0,1.0,15,100,95.0
3349838,2012-08-23 00:00:00,Great apartment close to Everythig,Queens,Apartment,85.0,Entire home/apt,11101.0,2.0,3,160,87.0
3353772,2012-08-23 00:00:00,Great private room open for Aug!!,Brooklyn,Apartment,0.0,Private room,11206.0,1.0,1,75,0.0
3363799,2012-08-24 00:00:00,Cute apartment with Backyard,Brooklyn,Apartment,95.0,Entire home/apt,11206.0,2.0,27,150,95.0
3357027,2012-08-24 00:00:00,"Huge, Gorgeous Williamsburg Loft!",Brooklyn,Apartment,95.0,Entire home/apt,11211.0,3.0,28,195,96.0
3357443,2012-08-24 00:00:00,Beautiful Williamsburg Apartment,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,1.0,5,169,92.0
3359612,2012-08-24 00:00:00,Spacious & modern Williamsburg apt,Brooklyn,Apartment,0.0,Entire home/apt,11222.0,1.0,1,160,0.0
3358910,2012-08-24 00:00:00,"Charming, Private Studio Apartment",Brooklyn,Apartment,100.0,Entire home/apt,11238.0,1.0,5,125,100.0
3358981,2012-08-24 00:00:00,Lovely bright LES apartment ♥,Manhattan,Apartment,85.0,Entire home/apt,10002.0,1.0,5,190,88.0
3359956,2012-08-24 00:00:00,Artist Hip East Village 1BR 1st fl,Manhattan,Apartment,90.0,Entire home/apt,10009.0,1.0,18,195,90.0
3359956,2012-08-24 00:00:00,East Village Studio by Park/Subway,Manhattan,Apartment,80.0,Entire home/apt,10009.0,1.0,11,175,82.0
3355679,2012-08-24 00:00:00,Gorgeous West Village Hidden Gem,Manhattan,Apartment,95.0,Entire home/apt,10014.0,1.0,3,270,99.0
3356454,2012-08-24 00:00:00,Lovely Central Park West Studio,Manhattan,Apartment,90.0,Entire home/apt,10023.0,2.0,68,175,93.0
